LOCATION,Country,TRANSACTION,SECTOR,TIME,Value
DEU,Germany,LF52,RS14_S15H,2019-Q1,693500
DEU,Germany,LF52,RS14_S15H,2019-Q2,712682
DEU,Germany,LF52,RS14_S15H,2019-Q3,734785
DEU,Germany,LF52,RS14_S15H,2019-Q4,768870
DEU,Germany,LF52,RS14_S15H,2020-Q1,684144
DEU,Germany,LF52,RS14_S15H,2020-Q2,753202
DEU,Germany,LF52,RS14_S15H,2020-Q3,777552
DEU,Germany,LF52,RS14_S15H,2020-Q4,828569
DEU,Germany,LF522,RS14_S15H,2013-Q1,431845
DEU,Germany,LF522,RS14_S15H,2013-Q2,426368
DEU,Germany,LF522,RS14_S15H,2013-Q3,435308
DEU,Germany,LF522,RS14_S15H,2013-Q4,461236
DEU,Germany,LF522,RS14_S15H,2014-Q1,469862
DEU,Germany,LF522,RS14_S15H,2014-Q2,487115
DEU,Germany,LF522,RS14_S15H,2014-Q3,500189
DEU,Germany,LF522,RS14_S15H,2014-Q4,511451
DEU,Germany,LF522,RS14_S15H,2015-Q1,562751
DEU,Germany,LF522,RS14_S15H,2015-Q2,555964
DEU,Germany,LF522,RS14_S15H,2015-Q3,537095
DEU,Germany,LF522,RS14_S15H,2015-Q4,559953
DEU,Germany,LF522,RS14_S15H,2016-Q1,554735
DEU,Germany,LF522,RS14_S15H,2016-Q2,564859
DEU,Germany,LF522,RS14_S15H,2016-Q3,584751
DEU,Germany,LF522,RS14_S15H,2016-Q4,598632
DEU,Germany,LF522,RS14_S15H,2017-Q1,624840
DEU,Germany,LF522,RS14_S15H,2017-Q2,633601
DEU,Germany,LF522,RS14_S15H,2017-Q3,649260
DEU,Germany,LF522,RS14_S15H,2017-Q4,667830
DEU,Germany,LF522,RS14_S15H,2018-Q1,663784
DEU,Germany,LF522,RS14_S15H,2018-Q2,679627
DEU,Germany,LF522,RS14_S15H,2018-Q3,689370
DEU,Germany,LF522,RS14_S15H,2018-Q4,644958
DEU,Germany,LF522,RS14_S15H,2019-Q1,688441
DEU,Germany,LF522,RS14_S15H,2019-Q2,707025
DEU,Germany,LF522,RS14_S15H,2019-Q3,728533
DEU,Germany,LF522,RS14_S15H,2019-Q4,763097
DEU,Germany,LF522,RS14_S15H,2020-Q1,678841
DEU,Germany,LF522,RS14_S15H,2020-Q2,747940
DEU,Germany,LF522,RS14_S15H,2020-Q3,772694
DEU,Germany,LF522,RS14_S15H,2020-Q4,824377
NZL,New Zealand,LF522,RS14_S15H,2013-Q1,50271.6
NZL,New Zealand,LF522,RS14_S15H,2013-Q2,51498.6
NZL,New Zealand,LF522,RS14_S15H,2013-Q3,53150.5
NZL,New Zealand,LF522,RS14_S15H,2013-Q4,54754.4
NZL,New Zealand,LF522,RS14_S15H,2014-Q1,56019.2
NZL,New Zealand,LF522,RS14_S15H,2014-Q2,56587.6
NZL,New Zealand,LF522,RS14_S15H,2014-Q3,61044.2
NZL,New Zealand,LF522,RS14_S15H,2014-Q4,65012.5
NZL,New Zealand,LF522,RS14_S15H,2015-Q1,70322.2
NZL,New Zealand,LF522,RS14_S15H,2015-Q2,72854.3
NZL,New Zealand,LF522,RS14_S15H,2015-Q3,73959.8
NZL,New Zealand,LF522,RS14_S15H,2015-Q4,76873.3
NZL,New Zealand,LF522,RS14_S15H,2016-Q1,78730.6
NZL,New Zealand,LF522,RS14_S15H,2016-Q2,81692.5
NZL,New Zealand,LF522,RS14_S15H,2016-Q3,85067.8
NZL,New Zealand,LF522,RS14_S15H,2016-Q4,86974.8
NZL,New Zealand,LF522,RS14_S15H,2017-Q1,89817.9
NZL,New Zealand,LF522,RS14_S15H,2017-Q2,91897.5
NZL,New Zealand,LF522,RS14_S15H,2017-Q3,96092.3
NZL,New Zealand,LF522,RS14_S15H,2017-Q4,102415
NZL,New Zealand,LF522,RS14_S15H,2018-Q1,104159.1
NZL,New Zealand,LF522,RS14_S15H,2018-Q2,107192.1
NZL,New Zealand,LF522,RS14_S15H,2018-Q3,109889.3
NZL,New Zealand,LF522,RS14_S15H,2018-Q4,108620.5
NZL,New Zealand,LF522,RS14_S15H,2019-Q1,112604.1
NZL,New Zealand,LF522,RS14_S15H,2019-Q2,110161.1
NZL,New Zealand,LF522,RS14_S15H,2019-Q3,107665.2
NZL,New Zealand,LF522,RS14_S15H,2019-Q4,105098.1
NZL,New Zealand,LF522,RS14_S15H,2020-Q1,94252.7
NZL,New Zealand,LF522,RS14_S15H,2020-Q2,99414.3
NZL,New Zealand,LF522,RS14_S15H,2020-Q3,101035.5
NZL,New Zealand,LF522,RS14_S15H,2020-Q4,103444.1
FIN,Finland,LF521,RS14_S15H,2013-Q1,1137
FIN,Finland,LF521,RS14_S15H,2013-Q2,1096
FIN,Finland,LF521,RS14_S15H,2013-Q3,999
FIN,Finland,LF521,RS14_S15H,2013-Q4,1029
FIN,Finland,LF521,RS14_S15H,2014-Q1,905
FIN,Finland,LF521,RS14_S15H,2014-Q2,736
FIN,Finland,LF521,RS14_S15H,2014-Q3,778
FIN,Finland,LF521,RS14_S15H,2014-Q4,723
FIN,Finland,LF521,RS14_S15H,2015-Q1,735
FIN,Finland,LF521,RS14_S15H,2015-Q2,676
FIN,Finland,LF521,RS14_S15H,2015-Q3,617
FIN,Finland,LF521,RS14_S15H,2015-Q4,588
FIN,Finland,LF521,RS14_S15H,2016-Q1,557
FIN,Finland,LF521,RS14_S15H,2016-Q2,554
FIN,Finland,LF521,RS14_S15H,2016-Q3,571
FIN,Finland,LF521,RS14_S15H,2016-Q4,568
FIN,Finland,LF521,RS14_S15H,2017-Q1,585
FIN,Finland,LF521,RS14_S15H,2017-Q2,533
FIN,Finland,LF521,RS14_S15H,2017-Q3,478
FIN,Finland,LF521,RS14_S15H,2017-Q4,469
FIN,Finland,LF521,RS14_S15H,2018-Q1,443
FIN,Finland,LF521,RS14_S15H,2018-Q2,433
FIN,Finland,LF521,RS14_S15H,2018-Q3,429
FIN,Finland,LF521,RS14_S15H,2018-Q4,397
FIN,Finland,LF521,RS14_S15H,2019-Q1,57
FIN,Finland,LF521,RS14_S15H,2019-Q2,55
FIN,Finland,LF521,RS14_S15H,2019-Q3,55
SVK,Slovak Republic,LF521,RS14_S15H,2013-Q1,93.3
SVK,Slovak Republic,LF521,RS14_S15H,2013-Q2,79.8
SVK,Slovak Republic,LF521,RS14_S15H,2013-Q3,34.8
SVK,Slovak Republic,LF521,RS14_S15H,2013-Q4,38.9
SVK,Slovak Republic,LF521,RS14_S15H,2014-Q1,36.9
SVK,Slovak Republic,LF521,RS14_S15H,2014-Q2,36.3
SVK,Slovak Republic,LF521,RS14_S15H,2014-Q3,35.8
SVK,Slovak Republic,LF521,RS14_S15H,2014-Q4,36.4
SVK,Slovak Republic,LF521,RS14_S15H,2015-Q1,33.6
SVK,Slovak Republic,LF521,RS14_S15H,2015-Q2,62.3
SVK,Slovak Republic,LF521,RS14_S15H,2015-Q3,28.9
SVK,Slovak Republic,LF521,RS14_S15H,2015-Q4,25.3
SVK,Slovak Republic,LF521,RS14_S15H,2016-Q1,23.1
SVK,Slovak Republic,LF521,RS14_S15H,2016-Q2,23.1
SVK,Slovak Republic,LF521,RS14_S15H,2016-Q3,22.3
SVK,Slovak Republic,LF521,RS14_S15H,2016-Q4,0
SVK,Slovak Republic,LF521,RS14_S15H,2017-Q1,17.3
SVK,Slovak Republic,LF521,RS14_S15H,2017-Q2,15.7
SVK,Slovak Republic,LF521,RS14_S15H,2017-Q3,14
SVK,Slovak Republic,LF521,RS14_S15H,2017-Q4,11.9
SVK,Slovak Republic,LF521,RS14_S15H,2018-Q1,10.9
SVK,Slovak Republic,LF521,RS14_S15H,2018-Q2,9.6
SVK,Slovak Republic,LF521,RS14_S15H,2018-Q3,0
SVK,Slovak Republic,LF521,RS14_S15H,2018-Q4,0
SVK,Slovak Republic,LF521,RS14_S15H,2019-Q1,0
SVK,Slovak Republic,LF521,RS14_S15H,2019-Q2,0
FIN,Finland,LF52,RS14_S15H,2013-Q1,20532
FIN,Finland,LF52,RS14_S15H,2013-Q2,20450
FIN,Finland,LF52,RS14_S15H,2013-Q3,21388
FIN,Finland,LF52,RS14_S15H,2013-Q4,22451
FIN,Finland,LF52,RS14_S15H,2014-Q1,22702
FIN,Finland,LF52,RS14_S15H,2014-Q2,23976
FIN,Finland,LF52,RS14_S15H,2014-Q3,24829
FIN,Finland,LF52,RS14_S15H,2014-Q4,26018
FIN,Finland,LF52,RS14_S15H,2015-Q1,29223
FIN,Finland,LF52,RS14_S15H,2015-Q2,28398
FIN,Finland,LF52,RS14_S15H,2015-Q3,26283
FIN,Finland,LF52,RS14_S15H,2015-Q4,27319
FIN,Finland,LF52,RS14_S15H,2016-Q1,26559
FIN,Finland,LF52,RS14_S15H,2016-Q2,26994
FIN,Finland,LF52,RS14_S15H,2016-Q3,28492
FIN,Finland,LF52,RS14_S15H,2016-Q4,29669
FIN,Finland,LF52,RS14_S15H,2017-Q1,30899
FIN,Finland,LF52,RS14_S15H,2017-Q2,31586
FIN,Finland,LF52,RS14_S15H,2017-Q3,32496
FIN,Finland,LF52,RS14_S15H,2017-Q4,33299
FIN,Finland,LF52,RS14_S15H,2018-Q1,32800
FIN,Finland,LF52,RS14_S15H,2018-Q2,33685
FIN,Finland,LF52,RS14_S15H,2018-Q3,34497
FIN,Finland,LF52,RS14_S15H,2018-Q4,31719
FIN,Finland,LF52,RS14_S15H,2019-Q1,34378
FIN,Finland,LF52,RS14_S15H,2019-Q2,35765
FIN,Finland,LF52,RS14_S15H,2019-Q3,36959
HUN,Hungary,LF521,RS14_S15H,2013-Q1,1017467
HUN,Hungary,LF521,RS14_S15H,2013-Q2,1009888
HUN,Hungary,LF521,RS14_S15H,2013-Q3,1024301
HUN,Hungary,LF521,RS14_S15H,2013-Q4,1089762
HUN,Hungary,LF521,RS14_S15H,2014-Q1,1066161
HUN,Hungary,LF521,RS14_S15H,2014-Q2,1037425
HUN,Hungary,LF521,RS14_S15H,2014-Q3,986773
HUN,Hungary,LF521,RS14_S15H,2014-Q4,958798
HUN,Hungary,LF521,RS14_S15H,2015-Q1,882081
HUN,Hungary,LF521,RS14_S15H,2015-Q2,839802
HUN,Hungary,LF521,RS14_S15H,2015-Q3,786718
HUN,Hungary,LF521,RS14_S15H,2015-Q4,795899
HUN,Hungary,LF521,RS14_S15H,2016-Q1,691047
HUN,Hungary,LF521,RS14_S15H,2016-Q2,642780
HUN,Hungary,LF521,RS14_S15H,2016-Q3,602699
HUN,Hungary,LF521,RS14_S15H,2016-Q4,573620
HUN,Hungary,LF521,RS14_S15H,2017-Q1,479490
HUN,Hungary,LF521,RS14_S15H,2017-Q2,453433
FIN,Finland,LF522,RS14_S15H,2013-Q1,19395
FIN,Finland,LF522,RS14_S15H,2013-Q2,19354
FIN,Finland,LF522,RS14_S15H,2013-Q3,20389
FIN,Finland,LF522,RS14_S15H,2013-Q4,21422
FIN,Finland,LF522,RS14_S15H,2014-Q1,21797
FIN,Finland,LF522,RS14_S15H,2014-Q2,23240
FIN,Finland,LF522,RS14_S15H,2014-Q3,24051
FIN,Finland,LF522,RS14_S15H,2014-Q4,25295
FIN,Finland,LF522,RS14_S15H,2015-Q1,28488
FIN,Finland,LF522,RS14_S15H,2015-Q2,27722
FIN,Finland,LF522,RS14_S15H,2015-Q3,25666
FIN,Finland,LF522,RS14_S15H,2015-Q4,26731
FIN,Finland,LF522,RS14_S15H,2016-Q1,26002
FIN,Finland,LF522,RS14_S15H,2016-Q2,26440
FIN,Finland,LF522,RS14_S15H,2016-Q3,27921
FIN,Finland,LF522,RS14_S15H,2016-Q4,29101
FIN,Finland,LF522,RS14_S15H,2017-Q1,30314
FIN,Finland,LF522,RS14_S15H,2017-Q2,31053
FIN,Finland,LF522,RS14_S15H,2017-Q3,32018
FIN,Finland,LF522,RS14_S15H,2017-Q4,32830
FIN,Finland,LF522,RS14_S15H,2018-Q1,32357
FIN,Finland,LF522,RS14_S15H,2018-Q2,33252
FIN,Finland,LF522,RS14_S15H,2018-Q3,34068
FIN,Finland,LF522,RS14_S15H,2018-Q4,31322
FIN,Finland,LF522,RS14_S15H,2019-Q1,34321
FIN,Finland,LF522,RS14_S15H,2019-Q2,35710
FIN,Finland,LF522,RS14_S15H,2019-Q3,36904
SVK,Slovak Republic,LF52,RS14_S15H,2013-Q1,3232.9
SVK,Slovak Republic,LF52,RS14_S15H,2013-Q2,3326.6
SVK,Slovak Republic,LF52,RS14_S15H,2013-Q3,3608.3
SVK,Slovak Republic,LF52,RS14_S15H,2013-Q4,3673.4
SVK,Slovak Republic,LF52,RS14_S15H,2014-Q1,3891.3
SVK,Slovak Republic,LF52,RS14_S15H,2014-Q2,4101
SVK,Slovak Republic,LF52,RS14_S15H,2014-Q3,4303.5
SVK,Slovak Republic,LF52,RS14_S15H,2014-Q4,4531.6
SVK,Slovak Republic,LF52,RS14_S15H,2015-Q1,4785.8
SVK,Slovak Republic,LF52,RS14_S15H,2015-Q2,4845.1
SVK,Slovak Republic,LF52,RS14_S15H,2015-Q3,4790.1
SVK,Slovak Republic,LF52,RS14_S15H,2015-Q4,4940.4
SVK,Slovak Republic,LF52,RS14_S15H,2016-Q1,4944.2
SVK,Slovak Republic,LF52,RS14_S15H,2016-Q2,4994.2
SVK,Slovak Republic,LF52,RS14_S15H,2016-Q3,5119.1
SVK,Slovak Republic,LF52,RS14_S15H,2016-Q4,5250.5
SVK,Slovak Republic,LF52,RS14_S15H,2017-Q1,5453.5
SVK,Slovak Republic,LF52,RS14_S15H,2017-Q2,5618.5
SVK,Slovak Republic,LF52,RS14_S15H,2017-Q3,5726.9
SVK,Slovak Republic,LF52,RS14_S15H,2017-Q4,5800.9
SVK,Slovak Republic,LF52,RS14_S15H,2018-Q1,5885.6
SVK,Slovak Republic,LF52,RS14_S15H,2018-Q2,5900.9
SVK,Slovak Republic,LF52,RS14_S15H,2018-Q3,5973.8
SVK,Slovak Republic,LF52,RS14_S15H,2018-Q4,5867.4
SVK,Slovak Republic,LF52,RS14_S15H,2019-Q1,6021.8
SVK,Slovak Republic,LF52,RS14_S15H,2019-Q2,6176.5
JPN,Japan,LF52,RS14_S15H,2013-Q1,65679400
JPN,Japan,LF52,RS14_S15H,2013-Q2,65878400
JPN,Japan,LF52,RS14_S15H,2013-Q3,67873800
JPN,Japan,LF52,RS14_S15H,2013-Q4,71687700
JPN,Japan,LF52,RS14_S15H,2014-Q1,69920300
JPN,Japan,LF52,RS14_S15H,2014-Q2,72288800
JPN,Japan,LF52,RS14_S15H,2014-Q3,75206400
JPN,Japan,LF52,RS14_S15H,2014-Q4,80778500
JPN,Japan,LF52,RS14_S15H,2015-Q1,81544900
JPN,Japan,LF52,RS14_S15H,2015-Q2,83675100
JPN,Japan,LF52,RS14_S15H,2015-Q3,75784600
JPN,Japan,LF52,RS14_S15H,2015-Q4,78713000
JPN,Japan,LF52,RS14_S15H,2016-Q1,74098200
JPN,Japan,LF52,RS14_S15H,2016-Q2,68452000
JPN,Japan,LF52,RS14_S15H,2016-Q3,68858600
JPN,Japan,LF52,RS14_S15H,2016-Q4,73636800
JPN,Japan,LF52,RS14_S15H,2017-Q1,72693100
JPN,Japan,LF52,RS14_S15H,2017-Q2,73227300
JPN,Japan,LF52,RS14_S15H,2017-Q3,74344300
JPN,Japan,LF52,RS14_S15H,2017-Q4,76818000
JPN,Japan,LF52,RS14_S15H,2018-Q1,72824200
JPN,Japan,LF52,RS14_S15H,2018-Q2,73199800
JPN,Japan,LF52,RS14_S15H,2018-Q3,74537200
JPN,Japan,LF52,RS14_S15H,2018-Q4,66978600
JPN,Japan,LF52,RS14_S15H,2019-Q1,71152200
JPN,Japan,LF52,RS14_S15H,2019-Q2,70647800
JPN,Japan,LF52,RS14_S15H,2019-Q3,71229300
JPN,Japan,LF52,RS14_S15H,2019-Q4,74529800
JPN,Japan,LF52,RS14_S15H,2020-Q1,62705200
JPN,Japan,LF52,RS14_S15H,2020-Q2,69118600
JPN,Japan,LF52,RS14_S15H,2020-Q3,72415100
JPN,Japan,LF52,RS14_S15H,2020-Q4,78330800
NZL,New Zealand,LF521,RS14_S15H,2013-Q1,0
NZL,New Zealand,LF521,RS14_S15H,2013-Q2,0
NZL,New Zealand,LF521,RS14_S15H,2013-Q3,0
NZL,New Zealand,LF521,RS14_S15H,2013-Q4,0
NZL,New Zealand,LF521,RS14_S15H,2014-Q1,0
NZL,New Zealand,LF521,RS14_S15H,2014-Q2,5206.1
NZL,New Zealand,LF521,RS14_S15H,2014-Q3,5321.3
NZL,New Zealand,LF521,RS14_S15H,2014-Q4,5309.6
NZL,New Zealand,LF521,RS14_S15H,2015-Q1,5709.3
NZL,New Zealand,LF521,RS14_S15H,2015-Q2,5998.3
NZL,New Zealand,LF521,RS14_S15H,2015-Q3,6556.3
NZL,New Zealand,LF521,RS14_S15H,2015-Q4,6793.5
NZL,New Zealand,LF521,RS14_S15H,2016-Q1,7027.2
NZL,New Zealand,LF521,RS14_S15H,2016-Q2,7241.1
NZL,New Zealand,LF521,RS14_S15H,2016-Q3,7892.8
NZL,New Zealand,LF521,RS14_S15H,2016-Q4,8169.3
NZL,New Zealand,LF521,RS14_S15H,2017-Q1,7972.7
NZL,New Zealand,LF521,RS14_S15H,2017-Q2,8036.3
NZL,New Zealand,LF521,RS14_S15H,2017-Q3,8297.8
NZL,New Zealand,LF521,RS14_S15H,2017-Q4,9325.4
NZL,New Zealand,LF521,RS14_S15H,2018-Q1,9126.8
NZL,New Zealand,LF521,RS14_S15H,2018-Q2,9494.5
NZL,New Zealand,LF521,RS14_S15H,2018-Q3,8572.6
NZL,New Zealand,LF521,RS14_S15H,2018-Q4,8992.4
NZL,New Zealand,LF521,RS14_S15H,2019-Q1,9274.8
NZL,New Zealand,LF521,RS14_S15H,2019-Q2,10083.9
NZL,New Zealand,LF521,RS14_S15H,2019-Q3,10131.4
NZL,New Zealand,LF521,RS14_S15H,2019-Q4,10307.5
NZL,New Zealand,LF521,RS14_S15H,2020-Q1,11112.6
NZL,New Zealand,LF521,RS14_S15H,2020-Q2,11050.4
NZL,New Zealand,LF521,RS14_S15H,2020-Q3,10664.5
NZL,New Zealand,LF521,RS14_S15H,2020-Q4,10100.9
HUN,Hungary,LF52,RS14_S15H,2013-Q1,2729672
HUN,Hungary,LF52,RS14_S15H,2013-Q2,2963192
HUN,Hungary,LF52,RS14_S15H,2013-Q3,3098421
HUN,Hungary,LF52,RS14_S15H,2013-Q4,3380652
HUN,Hungary,LF52,RS14_S15H,2014-Q1,3635686
HUN,Hungary,LF52,RS14_S15H,2014-Q2,3797257
HUN,Hungary,LF52,RS14_S15H,2014-Q3,3999890
HUN,Hungary,LF52,RS14_S15H,2014-Q4,4110632
HUN,Hungary,LF52,RS14_S15H,2015-Q1,4172839
HUN,Hungary,LF52,RS14_S15H,2015-Q2,4174955
HUN,Hungary,LF52,RS14_S15H,2015-Q3,4101739
HUN,Hungary,LF52,RS14_S15H,2015-Q4,4151959
HUN,Hungary,LF52,RS14_S15H,2016-Q1,4063402
HUN,Hungary,LF52,RS14_S15H,2016-Q2,4041787
HUN,Hungary,LF52,RS14_S15H,2016-Q3,4090525
HUN,Hungary,LF52,RS14_S15H,2016-Q4,4146677
HUN,Hungary,LF52,RS14_S15H,2017-Q1,4148681
HUN,Hungary,LF52,RS14_S15H,2017-Q2,4187961
NZL,New Zealand,LF52,RS14_S15H,2013-Q1,50271.6
NZL,New Zealand,LF52,RS14_S15H,2013-Q2,51498.6
NZL,New Zealand,LF52,RS14_S15H,2013-Q3,53150.5
NZL,New Zealand,LF52,RS14_S15H,2013-Q4,54754.4
NZL,New Zealand,LF52,RS14_S15H,2014-Q1,56019.2
NZL,New Zealand,LF52,RS14_S15H,2014-Q2,61793.7
NZL,New Zealand,LF52,RS14_S15H,2014-Q3,66365.6
NZL,New Zealand,LF52,RS14_S15H,2014-Q4,70322.1
NZL,New Zealand,LF52,RS14_S15H,2015-Q1,76031.5
NZL,New Zealand,LF52,RS14_S15H,2015-Q2,78852.6
NZL,New Zealand,LF52,RS14_S15H,2015-Q3,80516.1
NZL,New Zealand,LF52,RS14_S15H,2015-Q4,83666.8
NZL,New Zealand,LF52,RS14_S15H,2016-Q1,85757.7
NZL,New Zealand,LF52,RS14_S15H,2016-Q2,88933.6
NZL,New Zealand,LF52,RS14_S15H,2016-Q3,92960.6
NZL,New Zealand,LF52,RS14_S15H,2016-Q4,95144.1
NZL,New Zealand,LF52,RS14_S15H,2017-Q1,97790.6
NZL,New Zealand,LF52,RS14_S15H,2017-Q2,99933.8
NZL,New Zealand,LF52,RS14_S15H,2017-Q3,104390.1
NZL,New Zealand,LF52,RS14_S15H,2017-Q4,111740.3
NZL,New Zealand,LF52,RS14_S15H,2018-Q1,113285.9
NZL,New Zealand,LF52,RS14_S15H,2018-Q2,116686.6
NZL,New Zealand,LF52,RS14_S15H,2018-Q3,118462
NZL,New Zealand,LF52,RS14_S15H,2018-Q4,117612.9
NZL,New Zealand,LF52,RS14_S15H,2019-Q1,121878.9
NZL,New Zealand,LF52,RS14_S15H,2019-Q2,120245
NZL,New Zealand,LF52,RS14_S15H,2019-Q3,117796.6
NZL,New Zealand,LF52,RS14_S15H,2019-Q4,115405.6
NZL,New Zealand,LF52,RS14_S15H,2020-Q1,105365.3
NZL,New Zealand,LF52,RS14_S15H,2020-Q2,110464.7
NZL,New Zealand,LF52,RS14_S15H,2020-Q3,111700
NZL,New Zealand,LF52,RS14_S15H,2020-Q4,113545
SVK,Slovak Republic,LF522,RS14_S15H,2013-Q1,3139.6
SVK,Slovak Republic,LF522,RS14_S15H,2013-Q2,3246.8
SVK,Slovak Republic,LF522,RS14_S15H,2013-Q3,3573.5
SVK,Slovak Republic,LF522,RS14_S15H,2013-Q4,3634.5
SVK,Slovak Republic,LF522,RS14_S15H,2014-Q1,3854.5
SVK,Slovak Republic,LF522,RS14_S15H,2014-Q2,4064.7
SVK,Slovak Republic,LF522,RS14_S15H,2014-Q3,4267.7
SVK,Slovak Republic,LF522,RS14_S15H,2014-Q4,4495.2
SVK,Slovak Republic,LF522,RS14_S15H,2015-Q1,4752.2
SVK,Slovak Republic,LF522,RS14_S15H,2015-Q2,4782.8
SVK,Slovak Republic,LF522,RS14_S15H,2015-Q3,4761.2
SVK,Slovak Republic,LF522,RS14_S15H,2015-Q4,4915.2
SVK,Slovak Republic,LF522,RS14_S15H,2016-Q1,4921.1
SVK,Slovak Republic,LF522,RS14_S15H,2016-Q2,4971.1
SVK,Slovak Republic,LF522,RS14_S15H,2016-Q3,5096.8
SVK,Slovak Republic,LF522,RS14_S15H,2016-Q4,5250.5
SVK,Slovak Republic,LF522,RS14_S15H,2017-Q1,5436.1
SVK,Slovak Republic,LF522,RS14_S15H,2017-Q2,5602.8
SVK,Slovak Republic,LF522,RS14_S15H,2017-Q3,5712.9
SVK,Slovak Republic,LF522,RS14_S15H,2017-Q4,5789
SVK,Slovak Republic,LF522,RS14_S15H,2018-Q1,5874.7
SVK,Slovak Republic,LF522,RS14_S15H,2018-Q2,5891.4
SVK,Slovak Republic,LF522,RS14_S15H,2018-Q3,5973.8
SVK,Slovak Republic,LF522,RS14_S15H,2018-Q4,5867.4
SVK,Slovak Republic,LF522,RS14_S15H,2019-Q1,6021.8
SVK,Slovak Republic,LF522,RS14_S15H,2019-Q2,6176.5
HUN,Hungary,LF522,RS14_S15H,2013-Q1,1712205
HUN,Hungary,LF522,RS14_S15H,2013-Q2,1953304
HUN,Hungary,LF522,RS14_S15H,2013-Q3,2074120
HUN,Hungary,LF522,RS14_S15H,2013-Q4,2290890
HUN,Hungary,LF522,RS14_S15H,2014-Q1,2569525
HUN,Hungary,LF522,RS14_S15H,2014-Q2,2759832
HUN,Hungary,LF522,RS14_S15H,2014-Q3,3013117
HUN,Hungary,LF522,RS14_S15H,2014-Q4,3151834
HUN,Hungary,LF522,RS14_S15H,2015-Q1,3290758
HUN,Hungary,LF522,RS14_S15H,2015-Q2,3335153
HUN,Hungary,LF522,RS14_S15H,2015-Q3,3315021
HUN,Hungary,LF522,RS14_S15H,2015-Q4,3356060
HUN,Hungary,LF522,RS14_S15H,2016-Q1,3372355
HUN,Hungary,LF522,RS14_S15H,2016-Q2,3399007
HUN,Hungary,LF522,RS14_S15H,2016-Q3,3487826
HUN,Hungary,LF522,RS14_S15H,2016-Q4,3573057
HUN,Hungary,LF522,RS14_S15H,2017-Q1,3669191
HUN,Hungary,LF522,RS14_S15H,2017-Q2,3734528
IRL,Ireland,LF52,RS14_S15H,2013-Q1,0
IRL,Ireland,LF52,RS14_S15H,2013-Q2,0
IRL,Ireland,LF52,RS14_S15H,2013-Q3,0
IRL,Ireland,LF52,RS14_S15H,2013-Q4,326.5
IRL,Ireland,LF52,RS14_S15H,2014-Q1,510.9
IRL,Ireland,LF52,RS14_S15H,2014-Q2,478.4
IRL,Ireland,LF52,RS14_S15H,2014-Q3,494.1
IRL,Ireland,LF52,RS14_S15H,2014-Q4,1347.2
IRL,Ireland,LF52,RS14_S15H,2015-Q1,1331.7
IRL,Ireland,LF52,RS14_S15H,2015-Q2,1398.1
IRL,Ireland,LF52,RS14_S15H,2015-Q3,1449.6
IRL,Ireland,LF52,RS14_S15H,2015-Q4,2236
IRL,Ireland,LF52,RS14_S15H,2016-Q1,2497.7
IRL,Ireland,LF52,RS14_S15H,2016-Q2,2431.9
IRL,Ireland,LF52,RS14_S15H,2016-Q3,2527.5
IRL,Ireland,LF52,RS14_S15H,2016-Q4,2712.6
IRL,Ireland,LF52,RS14_S15H,2017-Q1,2981.5
IRL,Ireland,LF52,RS14_S15H,2017-Q2,2686.6
IRL,Ireland,LF52,RS14_S15H,2017-Q3,2798.7
IRL,Ireland,LF52,RS14_S15H,2017-Q4,2647.1
IRL,Ireland,LF52,RS14_S15H,2018-Q1,2747.2
IRL,Ireland,LF52,RS14_S15H,2018-Q2,2807.5
IRL,Ireland,LF52,RS14_S15H,2018-Q3,2919.7
IRL,Ireland,LF52,RS14_S15H,2018-Q4,2741.9
IRL,Ireland,LF52,RS14_S15H,2019-Q1,2951.9
IRL,Ireland,LF52,RS14_S15H,2019-Q2,2482.2
IRL,Ireland,LF52,RS14_S15H,2019-Q3,2549.7
IRL,Ireland,LF52,RS14_S15H,2019-Q4,2930.6
IRL,Ireland,LF52,RS14_S15H,2020-Q1,2545.1
IRL,Ireland,LF52,RS14_S15H,2020-Q2,3467.8
IRL,Ireland,LF52,RS14_S15H,2020-Q3,3797
IRL,Ireland,LF52,RS14_S15H,2020-Q4,3263.3
IRL,Ireland,LF52,RS14_S15H,2021-Q1,3620.8
IRL,Ireland,LF521,RS14_S15H,2013-Q1,0
IRL,Ireland,LF521,RS14_S15H,2013-Q2,0
IRL,Ireland,LF521,RS14_S15H,2013-Q3,0
IRL,Ireland,LF521,RS14_S15H,2013-Q4,0
IRL,Ireland,LF521,RS14_S15H,2014-Q1,0
IRL,Ireland,LF521,RS14_S15H,2014-Q2,0
IRL,Ireland,LF521,RS14_S15H,2014-Q3,0
IRL,Ireland,LF521,RS14_S15H,2014-Q4,126
IRL,Ireland,LF521,RS14_S15H,2015-Q1,0
IRL,Ireland,LF521,RS14_S15H,2015-Q2,0
IRL,Ireland,LF521,RS14_S15H,2015-Q3,0
IRL,Ireland,LF521,RS14_S15H,2015-Q4,3.6
IRL,Ireland,LF521,RS14_S15H,2016-Q1,5.3
IRL,Ireland,LF521,RS14_S15H,2016-Q2,5.9
IRL,Ireland,LF521,RS14_S15H,2016-Q3,5.3
IRL,Ireland,LF521,RS14_S15H,2016-Q4,5.1
IRL,Ireland,LF521,RS14_S15H,2017-Q1,3.6
IRL,Ireland,LF521,RS14_S15H,2017-Q2,3.3
